Document Order,ranking,bm25_score
9176,1150,169.20019643221354
9242,345,207.9833378533759
9264,988,176.66003926207856
9278,1440,152.11062944433763
9292,138,226.8486147671839
9378,1321,159.14288392060593
9396,319,209.33867752389656
9401,859,182.15630257671376
9437,185,221.81957802767212
9460,1277,162.14532357550664
9492,453,201.81309886118265
9507,574,195.49435209768467
9517,852,182.3697361707044
9524,1584,133.544841900835
9531,336,208.32046868716293
9542,394,204.6933042201599
9572,1133,169.86344991465086
9592,335,208.3965594201207
9621,1391,154.66425543322177
9630,1544,139.78941220253353
9634,785,185.49911272505483
9648,378,205.5326057046062
9650,926,179.36158125737006
9717,1239,165.01601322706028
9732,726,188.71307990649828
9776,739,188.07551527011503
9826,1571,135.42993842851922
9884,795,185.14623707162696
9896,1056,173.45628304517072
9899,1565,137.09267237472943
9917,446,201.931802715845
9967,290,212.496883657796
